created_date;is_retweet;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter;bot;id
2019-03-17 16:37:05;True;;RT @margotroosevelt: Whoa. Businesses and brides boycott ritzy Terranea Resort after hotel workers @UNITEHERE11 ratchet up union organizing…;en;;'margotroosevelt' 'UNITEHERE11';Atlanta, GA;;;;2017-08-03 14:04:50;myatlascard;MyAtlasCard;Atlas provides you a digital business card for staying in touch with all your connections over time.;1217;False;9;173;10;0;https://t.co/ZWMPohTJIU;0;True;False;False;english;RT @margotroosevelt: Whoa. Businesses and brides boycott ritzy Terranea Resort after hotel workers @UNITEHERE11 ratchet up union organizing…;  whoa. businesses and brides boycott ritzy terranea reso after hotel workers  ratchet up union organizing…;whoa . businesses brides boycott ritzy terranea reso hotel workers ratchet union organizing… ;[('whoa', 'NN'), ('.', '.'), ('businesses', 'NNS'), ('brides', 'IN'), ('boycott', 'NN'), ('ritzy', 'NN'), ('terranea', 'NN'), ('reso', 'JJ'), ('hotel', 'NN'), ('workers', 'NNS'), ('ratchet', 'VBP'), ('union', 'NN'), ('organizing…', 'NN')];whoa . busi bride boycott ritzi terranea reso hotel worker ratchet union organizing…;whoa . business bride boycott ritzy terranea reso hotel worker ratchet union organizing…;1;46
2019-03-17 16:36:13;False;"""Well behaved women rarely make history"". -Eleanor Roosevelt https://t.co/yzFZJCgWYx
#feminism #metoo https://t.co/fXKflN5bGE";;en;'feminism', 'metoo';;Online l Globally l Earth;;;;2015-10-21 09:05:07;AroundOMedia;AroundOnlineMedia180;Your daily dose of online media. For leadership tips, visit leadingwithpassion dot org. #fb #ff #ifb;381750;False;44447;44503;1;0;https://t.co/nlAQVwagWg;145;True;False;False;english;"""Well behaved women rarely make history"". -Eleanor Roosevelt https://t.co/yzFZJCgWYx
#feminism #metoo https://t.co/fXKflN5bGE";"""well behaved women rarely make history"". -eleanor roosevelt 
  ";`` well behaved women rarely make history '' . -eleanor roosevelt ;[('``', '``'), ('well', 'RB'), ('behaved', 'JJ'), ('women', 'NNS'), ('rarely', 'RB'), ('make', 'VBP'), ('history', 'NN'), ('``', '``'), ('.', '.'), ('-eleanor', 'VB'), ('roosevelt', 'NN')];`` well behav women rare make histori `` . -eleanor roosevelt;`` well behaved woman rarely make history `` . -eleanor roosevelt;1;52
2019-03-17 16:33:48;False;@BadvocateO That was before the time of #MeToo everyone just assumed she was into it because it was Jude Law;;en;'MeToo';'BadvocateO';;;;;2013-06-12 16:37:23;Neuro_God;Firelord Ozai;A dad. A partner. A doctor - Neurosurgery MO. UKZN and University of London. BSc computer science bae.;6812;False;380;320;1;0;;1;False;False;False;english;@BadvocateO That was before the time of #MeToo everyone just assumed she was into it because it was Jude Law; that was before the time of  everyone just assumed she was into it because it was jude law;time everyone assumed jude law ;[('time', 'NN'), ('everyone', 'NN'), ('assumed', 'VBN'), ('jude', 'NN'), ('law', 'NN')];time everyon assum jude law;time everyone assume jude law;1;64
2019-03-17 16:31:17;True;;RT @male_too: Highly qualified women deliberately staying unemployed to extort money out of their husbands by filing #FakeCases. Is that ri…;en;'FakeCases';'male_too';Hyderabad, India;;;;2018-12-20 16:11:50;MynationShanu;MyNation Srinu;Member of https://t.co/uR978nklR7  foundation;308;False;155;250;31;0;https://t.co/Tzj8G1EJ0v;2;True;False;False;english;RT @male_too: Highly qualified women deliberately staying unemployed to extort money out of their husbands by filing #FakeCases. Is that ri…;  highly qualified women deliberately staying unemployed to exto money out of their husbands by filing  is that ri…;highly qualified women deliberately staying unemployed exto money husbands filing ri… ;[('highly', 'RB'), ('qualified', 'JJ'), ('women', 'NNS'), ('deliberately', 'RB'), ('staying', 'VBG'), ('unemployed', 'JJ'), ('exto', 'NN'), ('money', 'NN'), ('husbands', 'NNS'), ('filing', 'VBG'), ('ri…', 'NN')];highli qualifi women deliber stay unemploy exto money husband file ri…;highly qualified woman deliberately stay unemployed exto money husband file ri…;1;71
2019-03-17 16:31:10;True;;RT @male_too: Congrats to @PMOIndia for updating lots of old policies and reforms. Time to get rid of or update the marital laws that are b…;en;;'male_too' 'PMOIndia';Hyderabad, India;;;;2018-12-20 16:11:50;MynationShanu;MyNation Srinu;Member of https://t.co/uR978nklR7  foundation;308;False;155;250;18;0;https://t.co/Tzj8G1EJ0v;2;True;False;False;english;RT @male_too: Congrats to @PMOIndia for updating lots of old policies and reforms. Time to get rid of or update the marital laws that are b…;  congrats to  for updating lots of old policies and reforms. time to get rid of or update the marital laws that are b…;congrats updating lots old policies reforms . time get rid update marital laws b… ;[('congrats', 'NNS'), ('updating', 'VBG'), ('lots', 'NNS'), ('old', 'JJ'), ('policies', 'NNS'), ('reforms', 'NNS'), ('.', '.'), ('time', 'NN'), ('get', 'VB'), ('rid', 'JJ'), ('update', 'JJ'), ('marital', 'JJ'), ('laws', 'NNS'), ('b…', 'VBP')];congrat updat lot old polici reform . time get rid updat marit law b…;congrats update lot old policy reform . time get rid update marital law b…;1;72
2019-03-17 16:30:08;False;She Speak: The Undermining Conversational Experience of HIMterruption https://t.co/o1bUlhoyeZ #feminism #mansplain #metoo #timesup https://t.co/XNWI1pHZGF;;en;'feminism', 'mansplain', 'metoo', 'timesup';;On the high road in stilettos;;;;2011-01-17 07:23:58;BelleRosada;Belle Rosada;Author. Blogger. Erotic romance goddess. Feminist. Optimistically rational skeptic. Rare INTJ in high heels. #amwriting #freelance #eroticromance #womenauthors;91386;False;1046;443;0;0;https://t.co/OmEAYTaufs;85;False;False;False;english;She Speak: The Undermining Conversational Experience of HIMterruption https://t.co/o1bUlhoyeZ #feminism #mansplain #metoo #timesup https://t.co/XNWI1pHZGF;she speak: the undermining conversational experience of himterruption      ;speak : undermining conversational experience himterruption ;[('speak', 'NN'), (':', ':'), ('undermining', 'JJ'), ('conversational', 'JJ'), ('experience', 'NN'), ('himterruption', 'NN')];speak : undermin convers experi himterrupt;speak : undermining conversational experience himterruption;1;77
2019-03-17 16:26:45;True;;RT @poeticabeauvoir: And, I'm going to KEEP saying it, because as a #feminist it's insulting and as a survivor, even more. It's actually in…;en;'feminist';'poeticabeauvoir';Kolkata, India;;;;2018-02-07 14:04:47;PrajnashreeBha1;Prajnashree Bhattacharyya;A Taurun...A proud VDian...Foody...Moody...Explorer...Simple nd  fun loving girl...Wish me on April 23rd..Love #JhonnyDepp to the moon and back;19528;False;118;335;18;0;;0;True;False;True;english;RT @poeticabeauvoir: And, I'm going to KEEP saying it, because as a #feminist  insulting and as a survivor, even more. It's actually in…;  and, i'm going to keep saying it, because as a   insulting and as a survivor, even more. it's actually in…;, 'm going keep saying , insulting survivor , even . 's actually in… ;"[(',', ','), (""'m"", 'VBP'), ('going', 'VBG'), ('keep', 'NN'), ('saying', 'VBG'), (',', ','), ('insulting', 'VBG'), ('survivor', 'NN'), (',', ','), ('even', 'RB'), ('.', '.'), (""'s"", 'POS'), ('actually', 'RB'), ('in…', 'JJ')]";, 'm go keep say , insult survivor , even . 's actual in…;, 'm go keep say , insult survivor , even . 's actually in…;1;95
2019-03-17 16:26:28;True;;RT @poeticabeauvoir: We need to seriously take a stand here, ladies. Is this what we want the #MeToo movement to represent? An abusive con…;en;'MeToo';'poeticabeauvoir';Kolkata, India;;;;2018-02-07 14:04:47;PrajnashreeBha1;Prajnashree Bhattacharyya;A Taurun...A proud VDian...Foody...Moody...Explorer...Simple nd  fun loving girl...Wish me on April 23rd..Love #JhonnyDepp to the moon and back;19528;False;118;335;10;0;;0;True;False;True;english;RT @poeticabeauvoir: We need to seriously take a stand here, ladies. Is this what we want the #MeToo movement to represent? An abusive con…;  we need to seriously take a stand here, ladies. is this what we want the  movement to represent? an abusive con…;need seriously take stand , ladies . want movement represent ? abusive con… ;[('need', 'NN'), ('seriously', 'RB'), ('take', 'VB'), ('stand', 'NN'), (',', ','), ('ladies', 'NNS'), ('.', '.'), ('want', 'VBP'), ('movement', 'NN'), ('represent', 'NN'), ('?', '.'), ('abusive', 'JJ'), ('con…', 'NN')];need serious take stand , ladi . want movement repres ? abus con…;need seriously take stand , lady . want movement represent ? abusive con…;1;96
2019-03-17 16:24:23;False;@narendramodi #MeToo Chowkidar;;en;'MeToo';'narendramodi';New Delhi;;;;2011-04-17 04:39:52;pramodkrtyagi;PRAMOD KUMAR;;9;False;11;44;0;0;;0;True;False;True;english;@narendramodi #MeToo Chowkidar;  chowkidar;chowkidar ;[('chowkidar', 'NN')];chowkidar;chowkidar;1;102
2019-03-17 16:20:29;True;;RT @nytimesbusiness: Wall Street has been essentially unscathed by the #MeToo movement. But Sara Tirschwell's lawsuit against a powerful in…;en;'MeToo';'nytimesbusiness';;;;;2017-12-09 21:17:43;dore_nytimesbus;Dont't Retweet nytimesbusiness;;52573;False;14;1;5;0;;0;True;True;False;english;RT @nytimesbusiness: Wall Street has been essentially unscathed by the #MeToo movement. But Sara Tirschwell's lawsuit against a powerful in…;  wall street has been essentially unscathed by the  movement. but sara tirschwell's lawsuit against a powerful in…;wall street essentially unscathed movement . sara tirschwell 's lawsuit powerful in… ;"[('wall', 'JJ'), ('street', 'NN'), ('essentially', 'RB'), ('unscathed', 'JJ'), ('movement', 'NN'), ('.', '.'), ('sara', 'NN'), ('tirschwell', 'NN'), (""'s"", 'POS'), ('lawsuit', 'NN'), ('powerful', 'JJ'), ('in…', 'NN')]";wall street essenti unscath movement . sara tirschwel 's lawsuit power in…;wall street essentially unscathed movement . sara tirschwell 's lawsuit powerful in…;1;113
2019-03-17 16:17:34;False;On of my favorite Wonder Woman stories. She would have kicked trump in the ... #wonderwoman #metoomovement https://t.co/KFHXE2GiJC;;en;'wonderwoman', 'metoomovement';;Westminster, CO;;;;2017-09-06 21:35:42;batcavesales;Batcavesales;Batman Comics Comic Books Batman News Batman Harley Quinn, the joker,;1011;False;228;1280;0;0;https://t.co/InHjMFAXms;0;True;False;True;english;On of my favorite Wonder Woman stories. She would have kicked trump in the ... #wonderwoman #metoomovement https://t.co/KFHXE2GiJC;on of my favorite wonder woman stories. she would have kicked trump in the ...   ;favorite wonder woman stories . would kicked trump ... ;[('favorite', 'JJ'), ('wonder', 'NN'), ('woman', 'NN'), ('stories', 'NNS'), ('.', '.'), ('would', 'MD'), ('kicked', 'VB'), ('trump', 'NN'), ('...', ':')];favorit wonder woman stori . would kick trump ...;favorite wonder woman story . would kick trump ...;1;126
2019-03-17 16:12:59;True;;"RT @TheRealDWoo: #tRUMP'O does diplomacy better than ANYONE. ""I PROMISE YOU""
#FollowBackResistance #BlueWave #BlueWave2018 #BlueWave2020 #F…";en;'tRUMP', 'FollowBackResistance', 'BlueWave', 'BlueWave2018', 'BlueWave2020';'TheRealDWoo';;;;;2017-12-03 13:34:48;News4UDC;News4U;;32440;False;181;49;3;0;;10;True;True;False;english;"RT @TheRealDWoo: #tRUMP'O does diplomacy better than ANYONE. ""I PROMISE YOU""
#FollowBackResistance #BlueWave #BlueWave2018 #BlueWave2020 #F…";"   does diplomacy better than anyone. ""i promise you""
    ";diplomacy better anyone . `` promise '' ;[('diplomacy', 'NN'), ('better', 'RBR'), ('anyone', 'NN'), ('.', '.'), ('``', '``'), ('promise', 'NN'), ('``', '``')];diplomaci better anyon . `` promis ``;diplomacy well anyone . `` promise ``;1;146
2019-03-17 16:04:12;True;;RT @whimsicalmind: I got this as a forward today! I am just so ashamed at how our people just don't get the point othat sexual abuse is not…;en;;'whimsicalmind';Vaniyambadi, India;;;;2016-05-01 08:03:10;viru_karthick04;Viru Karthick;Innocent 90's Kid;345;False;22;39;23;0;;0;True;False;True;english;RT @whimsicalmind: I got this as a forward today! I am just so ashamed at how our people just do not get the point othat sexual abuse is not…;  i got this as a forward today! i am just so ashamed at how our people just do not get the point othat sexual abuse is not…;got forward today ! ashamed people get point othat sexual abuse not… ;[('got', 'VBD'), ('forward', 'RB'), ('today', 'NN'), ('!', '.'), ('ashamed', 'VBN'), ('people', 'NNS'), ('get', 'VBP'), ('point', 'NN'), ('othat', 'WP'), ('sexual', 'JJ'), ('abuse', 'NN'), ('not…', 'NN')];got forward today ! asham peopl get point othat sexual abus not…;get forward today ! ashamed people get point othat sexual abuse not…;1;191
2019-03-17 15:53:41;False;Why is nobody talking about the #HarveyWeinstein documentary released at the same time as #LeavingNeverland? #Oprah #OprahHidesWeinstein #MeToo #OprahSoWhite #MJFam #MJTruthSquad #GayleKing #MJInnocent #AfterNeverland #OWN #MichaelJacksonIsInnocent https://t.co/arMSu3Dxbk;;en;'HarveyWeinstein', 'LeavingNeverland', 'Oprah', 'OprahHidesWeinstein', 'MeToo', 'OprahSoWhite', 'MJFam', 'MJTruthSquad', 'GayleKing', 'MJInnocent', 'AfterNeverland', 'OWN', 'MichaelJacksonIsInnocent';;;;;;2019-03-17 00:42:56;innocent_br;MJInnocentBR;Don't believe the lies. #MJInnocent;1349;False;53;120;0;1;;0;True;False;False;english;Why is nobody talking about the #HarveyWeinstein documentary released at the same time as #LeavingNeverland? #Oprah #OprahHidesWeinstein #MeToo #OprahSoWhite #MJFam #MJTruthSquad #GayleKing #MJInnocent #AfterNeverland #OWN #MichaelJacksonIsInnocent https://t.co/arMSu3Dxbk;why is nobody talking about the  documentary released at the same time as             ;nobody talking documentary released time ;[('nobody', 'NN'), ('talking', 'VBG'), ('documentary', 'JJ'), ('released', 'VBN'), ('time', 'NN')];nobodi talk documentari releas time;nobody talk documentary release time;1;229
2019-03-17 15:45:52;False;"@Rosie Happy St Paddy's, Rosie!

Here's some #Irish #Resistance #Music!!!

Eff Kavanaugh!!
#metoo 

""Kavanaugh""
@TheUSASingers 
https://t.co/4rTMoVpldc";;en;'Irish', 'Resistance', 'Music', 'metoo';'Rosie' 'TheUSASingers';;;;;2017-11-07 04:15:29;RutherfordRocks;🎼🎤🎵Purple Hayes🎵🎤🎼;"RUTHERFORD PURPLE HAYES
Songwriter, Singer & Snowflake #FBR -- Check out @theusasingers!!
https://t.co/esczcjfDOm";12205;False;28654;29335;1;1;;13;True;False;True;english;"@Rosie Happy St Paddy's, Rosie!

Here's some #Irish #Resistance #Music!!!

Eff Kavanaugh!!
#metoo 

""Kavanaugh""
@TheUSASingers 
https://t.co/4rTMoVpldc";" happy st paddy's, rosie!

here's some   usic!!!

eff kavanaugh!!
 

""kavanaugh""
 
";happy st paddy 's , rosie ! 's usic ! ! ! eff kavanaugh ! ! `` kavanaugh '' ;"[('happy', 'JJ'), ('st', 'NN'), ('paddy', 'NN'), (""'s"", 'POS'), (',', ','), ('rosie', 'NN'), ('!', '.'), (""'s"", 'POS'), ('usic', 'JJ'), ('!', '.'), ('!', '.'), ('!', '.'), ('eff', 'JJ'), ('kavanaugh', 'NN'), ('!', '.'), ('!', '.'), ('``', '``'), ('kavanaugh', 'IN'), ('``', '``')]";happi st paddi 's , rosi ! 's usic ! ! ! eff kavanaugh ! ! `` kavanaugh ``;happy st paddy 's , rosie ! 's usic ! ! ! eff kavanaugh ! ! `` kavanaugh ``;1;256
2019-03-17 15:34:48;True;;"RT @ISeeTheRoses: Is this you or someone you know. Call 888-373-7888 
#iseetheroses #stophumantrafficking #sexslavery #prostitution #rape #…";en;'iseetheroses', 'stophumantrafficking', 'sexslavery', 'prostitution', 'rape';'ISeeTheRoses';around and about;;;;2013-09-27 03:13:45;BamaJeans24;bamajeans;#Microbiologist,Bama grad #RollTide!  #MAGA fiscal #Conservative #Libertarian #Draintheswamp #Nomorecorruption #walkaway @GenFlynn #GodBlessMurica;30710;False;21126;20867;8;0;;4;True;False;False;english;"RT @ISeeTheRoses: Is this you or someone you know. Call 888-373-7888 
#iseetheroses #stophumantrafficking #sexslavery #prostitution #rape #…";"  is this you or someone you know. call 888-373-7888 
     ";someone know . call 888-373-7888 ;[('someone', 'NN'), ('know', 'VBP'), ('.', '.'), ('call', 'VB'), ('888-373-7888', 'JJ')];someon know . call 888-373-7888;someone know . call 888-373-7888;1;299
2019-03-17 15:34:39;True;;"RT @ISeeTheRoses: Get help to get out. Call 888-373-7888 
#iseetheroses #stophumantrafficking #sexslavery #prostitution #rape #metoo https:…";en;'iseetheroses', 'stophumantrafficking', 'sexslavery', 'prostitution', 'rape', 'metoo';'ISeeTheRoses';around and about;;;;2013-09-27 03:13:45;BamaJeans24;bamajeans;#Microbiologist,Bama grad #RollTide!  #MAGA fiscal #Conservative #Libertarian #Draintheswamp #Nomorecorruption #walkaway @GenFlynn #GodBlessMurica;30710;False;21126;20867;5;0;;4;True;False;False;english;"RT @ISeeTheRoses: Get help to get out. Call 888-373-7888 
#iseetheroses #stophumantrafficking #sexslavery #prostitution #rape #metoo https:…";"  get help to get out. call 888-373-7888 
      ";get help get . call 888-373-7888 ;[('get', 'VB'), ('help', 'NN'), ('get', 'VB'), ('.', '.'), ('call', 'VB'), ('888-373-7888', 'JJ')];get help get . call 888-373-7888;get help get . call 888-373-7888;1;300
2019-03-17 15:33:13;False;"How can you increase your confidence? Learn more here: 
https://t.co/oLJhpoBfqq
#feminism #metoo https://t.co/EL1cn0q32W";;en;'feminism', 'metoo';;Globally l Online l Earth;;;;2015-10-21 08:40:21;LeadingWPassion;LeadingWithPassion™;Facebook: leadingwithpassion #inspiration #leadership #personaldevelopment #coaching #mentoring - #fb #f4f #ifb;425480;False;50615;49585;0;0;https://t.co/nlAQVwagWg;281;False;False;False;english;"How can you increase your confidence? Learn more here: 
https://t.co/oLJhpoBfqq
#feminism #metoo https://t.co/EL1cn0q32W";"how can you increase your confidence? learn more here: 

  ";increase confidence ? learn : ;[('increase', 'NN'), ('confidence', 'NN'), ('?', '.'), ('learn', 'NN'), (':', ':')];increas confid ? learn :;increase confidence ? learn :;1;304
2019-03-17 15:32:20;False;"How can you make a difference in the world? Why should you care?
https://t.co/yzFZJCgWYx
#feminism #metoo https://t.co/7HkQTW0HwQ";;en;'feminism', 'metoo';;Online l Globally l Earth;;;;2015-10-21 09:05:07;AroundOMedia;AroundOnlineMedia180;Your daily dose of online media. For leadership tips, visit leadingwithpassion dot org. #fb #ff #ifb;381750;False;44447;44503;0;0;https://t.co/nlAQVwagWg;145;True;False;False;english;"How can you make a difference in the world? Why should you care?
https://t.co/yzFZJCgWYx
#feminism #metoo https://t.co/7HkQTW0HwQ";"how can you make a difference in the world? why should you care?

  ";make difference world ? care ? ;[('make', 'VB'), ('difference', 'NN'), ('world', 'NN'), ('?', '.'), ('care', 'NN'), ('?', '.')];make differ world ? care ?;make difference world ? care ?;1;307
2019-03-17 15:32:00;True;;RT @whimsicalmind: I got this as a forward today! I am just so ashamed at how our people just don't get the point othat sexual abuse is not…;en;;'whimsicalmind';Hyderabad, India;;;;2018-01-10 14:31:14;SujaniRao;Sujani Rao;;295;False;15;146;23;0;;0;True;True;False;english;RT @whimsicalmind: I got this as a forward today! I am just so ashamed at how our people just do not get the point othat sexual abuse is not…;  i got this as a forward today! i am just so ashamed at how our people just do not get the point othat sexual abuse is not…;got forward today ! ashamed people get point othat sexual abuse not… ;[('got', 'VBD'), ('forward', 'RB'), ('today', 'NN'), ('!', '.'), ('ashamed', 'VBN'), ('people', 'NNS'), ('get', 'VBP'), ('point', 'NN'), ('othat', 'WP'), ('sexual', 'JJ'), ('abuse', 'NN'), ('not…', 'NN')];got forward today ! asham peopl get point othat sexual abus not…;get forward today ! ashamed people get point othat sexual abuse not…;1;309
2019-03-17 15:30:36;False;"RT@Amazng99 THE BEST-KEPT SECRET IS THE ONE EVERYBODY KNOWS BUT NOBODY TALKS ABOUT.  Read the blog by bestselling author Bruce Rubenstein and get a FREE short story about you-know-what. https://t.co/l96o8DzINJ https://t.co/IMddzzr3eN #metoo
^]";;en;'metoo';'amazng99';Minnesota, USA;;;;2015-11-04 16:26:05;AmazngKindles;Amazing Kindles;An assortment of great reads for all ages. Fiction, non-fiction, and author insights.;123954;False;54561;51330;0;0;;462;True;False;False;english;"RT@Amazng99 THE BEST-KEPT SECRET IS THE ONE EVERYBODY KNOWS BUT NOBODY TALKS ABOUT.  Read the blog by bestselling author Bruce Rubenstein and get a FREE short story about you-know-what. https://t.co/l96o8DzINJ https://t.co/IMddzzr3eN #metoo
^]";" the best-kept secret is the one everybody knows but nobody talks about.  read the blog by bestselling author bruce rubenstein and get a free sho story about you-know-what.   etoo
^]";best-kept secret one everybody knows nobody talks . read blog bestselling author bruce rubenstein get free sho story you-know-what . etoo ^ ] ;[('best-kept', 'JJ'), ('secret', 'JJ'), ('one', 'CD'), ('everybody', 'NN'), ('knows', 'VBZ'), ('nobody', 'NN'), ('talks', 'NNS'), ('.', '.'), ('read', 'VB'), ('blog', 'NN'), ('bestselling', 'VBG'), ('author', 'NN'), ('bruce', 'NN'), ('rubenstein', 'NN'), ('get', 'VBP'), ('free', 'JJ'), ('sho', 'JJ'), ('story', 'NN'), ('you-know-what', 'RB'), ('.', '.'), ('etoo', 'VB'), ('^', 'JJ'), (']', 'NN')];best-kept secret one everybodi know nobodi talk . read blog bestsel author bruce rubenstein get free sho stori you-know-what . etoo ^ ];best-kept secret one everybody know nobody talk . read blog bestselling author bruce rubenstein get free sho story you-know-what . etoo ^ ];1;313
2019-03-17 15:30:12;True;;"RT @islamic_pulse: Debunking the Myth of Overpopulation | Population Control | The Makinations 6 

#Makinations #Feminism #SexualRevolution…";en;'Makinations', 'Feminism', 'SexualRevolution';'islamic_pulse';;;;;2017-12-17 17:21:47;Zaid92588536;Zaid;Pro Resistance / supporter of Oppressed / social worker / promoter of peace;5222;False;102;101;9;0;;0;True;False;False;english;"RT @islamic_pulse: Debunking the Myth of Overpopulation | Population Control | The Makinations 6 

#Makinations #Feminism #SexualRevolution…";"  debunking the myth of overpopulation | population control | the makinations 6 

  ";debunking myth overpopulation | population control | makinations 6 ;[('debunking', 'VBG'), ('myth', 'JJ'), ('overpopulation', 'NN'), ('|', 'NNP'), ('population', 'NN'), ('control', 'NN'), ('|', 'NNP'), ('makinations', 'NNS'), ('6', 'CD')];debunk myth overpopul | popul control | makin 6;debunk myth overpopulation | population control | makinations 6;1;316
2019-03-17 15:28:00;True;;RT @THR: Maggie Siff on how #Billions adapted to the #MeToo and #TimesUp era https://t.co/6IiX2IpXnD https://t.co/Lr1v0KqFzl;en;'Billions', 'MeToo', 'TimesUp';'THR';San Francisco, CA;;;;2017-06-26 21:53:56;errikdarrin;Erik Darrin;All about photography and family.;3196;False;93;785;15;0;;1;True;False;False;english;RT @THR: Maggie Siff on how #Billions adapted to the #MeToo and #TimesUp era https://t.co/6IiX2IpXnD https://t.co/Lr1v0KqFzl;  maggie siff on how  adapted to the  and  era  ;maggie siff adapted era ;[('maggie', 'NN'), ('siff', 'NN'), ('adapted', 'VBD'), ('era', 'NN')];maggi siff adapt era;maggie siff adapt era;1;330
2019-03-17 15:27:16;False;When developers offered to buy 84-year- old Edith Macefield’s... #education #giveaway #quote #LifeChangingTipsForStudents #inspiration #life #metoo #facts #newprofilepic #ff #follow #photography #nature https://t.co/PMC4HXL1D2;;en;'education', 'giveaway', 'quote', 'LifeChangingTipsForStudents', 'inspiration', 'life', 'metoo', 'facts', 'newprofilepic', 'ff', 'follow', 'photography', 'nature';;India;;;;2018-04-18 12:18:17;edbreakdotcom;Ed Break Online Learnings;"On Twitter - Bringing you all - some unknown facts from all over the web.

On Website - Free online study materials for everyone !! Visit : https://t.co/JpDMopBgOV";2419;False;4;7;0;0;;0;True;False;False;english;When developers offered to buy 84-year- old Edith Macefield’s... #education #giveaway #quote #LifeChangingTipsForStudents #inspiration #life #metoo #facts #newprofilepic #ff #follow #photography #nature https://t.co/PMC4HXL1D2;when developers offered to buy 84-year- old edith macefield’s...              ;developers offered buy 84-year- old edith macefield ’ ... ;[('developers', 'NNS'), ('offered', 'VBD'), ('buy', 'VB'), ('84-year-', 'JJ'), ('old', 'JJ'), ('edith', 'NN'), ('macefield', 'NN'), ('’', 'NN'), ('...', ':')];develop offer buy 84-year- old edith macefield ’ ...;developer offer buy 84-year- old edith macefield ’ ...;1;332
2019-03-17 15:20:45;True;;RT @bhothard8: #MeToo moment for BJP #MainBhiChowkidar https://t.co/sfAsEnytwI;en;'MeToo', 'MainBhiChowkidar';'bhothard8';;;;;2019-02-23 05:56:48;iamvishesh71;VISHESH SRIVASTAV;;636;False;11;293;2;0;;0;False;False;True;english;RT @bhothard8: #MeToo moment for BJP #MainBhiChowkidar https://t.co/sfAsEnytwI;   moment for bjp  ;moment bjp ;[('moment', 'NN'), ('bjp', 'NN')];moment bjp;moment bjp;1;357
2019-03-17 15:17:14;True;;RT @ElginCharles: Some of you seem to be unaware of the fact that you can be a supporter of #TimesUp and #MeToo and also be a critical thin…;en;'TimesUp', 'MeToo';'ElginCharles';The Bronx, NY;;;;2016-07-26 03:10:09;carolinexlavon;𝓒𝓪𝓻𝓸𝓵𝓲𝓷𝓮🌹;Poet. Author. College Grad. Wine and Wings, Michael Jackson, HipHop and everything in between. Tread lightly, don't let the pretty fool you.;58509;False;349;48;166;0;https://t.co/145QdiOTBI;18;False;False;True;english;RT @ElginCharles: Some of you seem to be unaware of the fact that you can be a supporter of #TimesUp and #MeToo and also be a critical thin…;  some of you seem to be unaware of the fact that you can be a suppoer of  and  and also be a critical thin…;seem unaware fact suppoer also critical thin… ;[('seem', 'NNS'), ('unaware', 'JJ'), ('fact', 'NN'), ('suppoer', 'NN'), ('also', 'RB'), ('critical', 'JJ'), ('thin…', 'NN')];seem unawar fact suppoer also critic thin…;seem unaware fact suppoer also critical thin…;1;369
2019-03-17 15:15:59;True;;"RT @trehan_barkha: Breaking : Serious allegations...
#MeToo can hit  CM Arvind Kejriwal !!
Wait n watch for more details.... https://t.co/L…";en;'MeToo';'trehan_barkha';India;;;;2011-06-06 04:54:13;BiswasRanit;Ranit Biswas (রনিত বিশ্বাস);Indian, Patriot, Nationalist, Bong, Electrical and Electronics Engineering Student, Equalist, Foodie, RTs are NOT always Endorsements;171497;False;545;2196;32;0;;7;False;False;True;english;"RT @trehan_barkha: Breaking : Serious allegations...
#MeToo can hit  CM Arvind Kejriwal !!
Wait n watch for more details.... https://t.co/L…";"  breaking : serious allegations...
 can hit  cm arvind kejriwal !!
wait n watch for more details.... ";breaking : serious allegations ... hit cm arvind kejriwal ! ! wait n watch details ... . ;[('breaking', 'NN'), (':', ':'), ('serious', 'JJ'), ('allegations', 'NNS'), ('...', ':'), ('hit', 'VBN'), ('cm', 'JJ'), ('arvind', 'IN'), ('kejriwal', 'NN'), ('!', '.'), ('!', '.'), ('wait', 'JJ'), ('n', 'JJ'), ('watch', 'NN'), ('details', 'NNS'), ('...', ':'), ('.', '.')];break : seriou alleg ... hit cm arvind kejriw ! ! wait n watch detail ... .;breaking : serious allegation ... hit cm arvind kejriwal ! ! wait n watch detail ... .;1;371
